ENSG_ID	GeneName	chrom	pLI	loeuf	zscore_mis	zscore_syn	Haploinsufficiency_Score	Haploinsufficiency_Description	Triplosensitivity_Score	Triplosensitivity_Description	FUSIL	DDD_HI_percentage	known_developmental_disorder_genes	RVIS	omim_class	DOMINO	pHI	SCoNeS	f_parameter	shet_det	shet_drift	GDI	ncRVIS	ncGERP
ENSG00000165406	MARCHF8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.120480456	Background	0.14991226	0.185	0.928	0.545035639	0.008029	0.00719	3469.57167	-0.165648458036483	-0.203412995
ENSG00000139266	MARCHF9	chr12	0.73	0.48	1.4	2.01	NA	NA	NA	NA	NA	NA	0.0	0.086614605	Background	0.20897361	0.304	0.874	0.519762783	0.051771	0.036308	32.43835	-0.422500452656569	1.66283258
ENSG00000277443	MARCKS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	NA	OMIM	0.43695185	0.601	0.726	0.418213936	NA	NA	121.70769	-0.33660754824498	3.12034975
ENSG00000175130	MARCKSL1	chr1	0.01	1.63	-0.19	-0.73	NA	NA	NA	NA	NA	NA	0.0	0.107914369	Background	0.35184866	0.654	0.718	0.380087864	0.13347	0.082018	27.31638	NA	2.489112506
ENSG00000019169	MARCO	chr2	0.0	1.34	-0.18	-1.06	NA	NA	NA	NA	NA	NA	0.0	1.46983925	Background	0.05530659	0.127	0.926	0.472634155	0.008794	0.006689	845.48074	-0.128868360682126	-0.243954689
ENSG00000248109	MARCOL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000166783	MARF1	chr16	1.0	0.12	2.73	-1.59	NA	NA	NA	NA	NA	NA	0.0	-3.065034534	Background	0.64841705	NA	0.262	0.425628095	0.132097	0.126817	272.29141	-1.50945728735491	2.122757178
ENSG00000116141	MARK1	chr1	0.6	0.36	2.73	1.87	NA	NA	NA	NA	NA	NA	0.0	-0.880701215	Background	0.83439463	0.57	0.656	0.474862024	0.078039	0.073688	747.99292	NA	1.676880834
ENSG00000072518	MARK2	chr11	1.0	0.16	4.45	0.8	NA	NA	NA	NA	NA	NA	0.0	-1.309321758	Background	0.9996372	NA	0.11	0.262382811	0.159362	0.140388	15.77604	-0.0409550277031623	1.586150683
ENSG00000075413	MARK3	chr14	0.0	0.63	1.51	-0.39	NA	NA	NA	NA	NA	NA	0.0	-0.737300533	Background	0.63530583	0.527	0.888	0.544630198	0.025443	0.018986	323.68369	-0.0999702891620761	1.753315881
ENSG00000007047	MARK4	chr19	1.0	0.26	2.92	0.32	NA	NA	NA	NA	NA	NA	0.0	-1.077314637	Background	0.98631259	0.639	0.276	0.336307991	0.326808	0.29438	41.9327	NA	0.447788122
ENSG00000166986	MARS1	chr12	0.0	0.78	1.14	0.14	NA	NA	NA	NA	NA	NA	0.0	-0.463073967	Background	0.25848753	0.666	0.786	0.580735951	0.01538	0.011574	107.62904	-0.447643064808655	0.289722321
ENSG00000247626	MARS2	chr2	0.0	0.87	0.3	-1.02	NA	NA	NA	NA	CL	47.49	0.0	-0.616004115	Background	0.52587182	0.167	0.902	0.471651979	0.016538	0.011046	108.54012	-0.302062448172365	0.191423595
ENSG00000155254	MARVELD1	chr10	0.36	1.02	1.21	0.42	NA	NA	NA	NA	NA	NA	0.0	NA	Background	0.13228651	NA	0.786	0.384519367	NA	NA	4.39773	NA	NA
ENSG00000152939	MARVELD2	chr5	0.0	1.18	0.2	0.31	30.0	Gene associated with autosomal recessive phenotype	0.0	No evidence available	VP	51.8	0.0	0.448354114	OMIM	0.12021608	0.498	0.82	0.779698976	0.00757	0.006127	903.85534	-0.652529750513974	-0.261564629
ENSG00000140832	MARVELD3	chr16	0.0	1.24	0.37	-0.48	NA	NA	NA	NA	NA	NA	0.0	-0.813768496	Background	0.08393414	0.406	0.966	0.521942496	0.009009	0.007028	3563.83766	0.0575293233849695	-0.24233317
ENSG00000130368	MAS1	chr6	0.0	1.47	-0.03	-0.8	NA	NA	NA	NA	VP	28.09	0.0	0.404951489	Background	0.09800851	0.161	0.814	0.456852788	0.003744	0.0051	31.19407	-0.186942488905406	-1.266934218
ENSG00000204687	MAS1L	chr6	-1.0	0.42	0.21	2.02	NA	NA	NA	NA	NA	NA	0.0	0.685595552	Background	0.10360153	NA	0.832	0.628880198	0.005189	0.006007	62.56808	0.689547746645425	-0.180719251
ENSG00000127241	MASP1	chr3	0.0	0.98	-0.16	-1.55	NA	NA	NA	NA	SV	37.98	1.0	0.486162241	Essential	0.06702906	0.376	0.986	0.450536474	0.011014	0.008343	551.38054	3.18229037502648	0.264589689
ENSG00000009724	MASP2	chr1	0.0	1.15	0.06	-0.71	30.0	Gene associated with autosomal recessive phenotype	NA	NA	NA	NA	0.0	1.177396669	IEI	0.10098702	0.215	0.962	0.650279748	0.00369	0.00424	1037.81374	0.0230370730888279	-0.581253494
ENSG00000105613	MAST1	chr19	1.0	0.16	5.77	3.03	NA	NA	NA	NA	VN	44.3	1.0	-2.712185066	Background	0.85310232	0.571	0.11	0.270049324	0.468344	0.422451	47.92543	NA	1.323127824
ENSG00000086015	MAST2	chr1	0.0	0.71	2.04	-0.84	NA	NA	NA	NA	VP	44.29	0.0	-0.590314375	Background	0.10498989	0.467	0.952	0.469343974	0.026043	0.019992	5581.08597	NA	0.962331993
ENSG00000099308	MAST3	chr19	1.0	0.22	4.14	0.86	NA	NA	NA	NA	VP	60.46	0.0	-0.503000757	Background	0.64696048	NA	0.468	0.306407713	0.073304	0.071334	517.24571	-0.50784120953607	-0.05767152
ENSG00000069020	MAST4	chr5	0.0	0.38	1.93	0.81	NA	NA	NA	NA	NA	NA	0.0	-0.696010839	Background	0.14720159	0.332	0.814	0.414897731	0.031764	0.036904	1048.70314	-1.34869241975484	1.79988521
ENSG00000120539	MASTL	chr10	0.0	0.95	0.5	1.37	NA	NA	NA	NA	NA	NA	0.0	-0.217813028	OMIM	0.09185838	0.366	0.928	0.733244227	0.004861	0.00447	709.51008	1.05558440061348	-0.516617201
ENSG00000151224	MAT1A	chr10	0.0	0.81	1.65	-0.91	NA	NA	NA	NA	NA	NA	1.0	-0.71760754	hOMIM AR	0.43681592	NA	0.882	0.271030482	0.039634	0.029784	20.15228	1.20951182217952	-0.805400409
ENSG00000168906	MAT2A	chr2	1.0	0.16	3.63	-0.82	NA	NA	NA	NA	CL	9.12	0.0	-0.533218788	Background	0.82157618	0.815	0.104	0.239214271	0.238338	0.187496	4.73287	-1.05680871403062	3.648597692
ENSG00000038274	MAT2B	chr5	0.05	0.68	1.07	-1.57	NA	NA	NA	NA	NA	NA	0.0	-0.358271143	Background	0.15195276	0.729	0.864	0.355582218	0.037231	0.025984	31.67303	-0.849166285303345	1.361080603
ENSG00000196123	MATCAP1	chr16	0.0	0.72	1.58	1.41	NA	NA	NA	NA	NA	NA	0.0	0.249793354	Background	0.11160135	NA	0.926	0.573326841	0.015455	0.010199	718.9968	-1.97737555955494	0.611893392
ENSG00000164542	MATCAP2	chr7	0.0	0.97	1.55	1.78	NA	NA	NA	NA	VP	60.44	0.0	0.260844408	Background	0.06187135	NA	0.884	0.336090862	0.059622	0.051812	66.94642	-0.588143671460828	-0.089102019
ENSG00000007264	MATK	chr19	0.0	0.77	1.81	0.08	NA	NA	NA	NA	NA	NA	0.0	-0.951823792	Background	0.13778339	0.629	0.954	0.397213892	0.007593	0.00587	318.0379	-0.276536055947198	-0.746586389
ENSG00000162510	MATN1	chr1	0.0	0.8	0.55	0.22	NA	NA	NA	NA	NA	NA	0.0	0.494339598	Background	0.36993905	0.335	0.716	0.393425608	0.01301	0.009225	93.06889	1.88225944138278	-0.488927195
ENSG00000132561	MATN2	chr8	0.0	0.88	1.67	1.34	NA	NA	NA	NA	NA	NA	0.0	1.424662874	Background	0.21961346	0.296	0.726	0.459488919	0.012744	0.009439	3407.60054	-0.152653096227454	0.636344828
ENSG00000132031	MATN3	chr2	0.0	1.25	0.77	1.1	0.0	No evidence available	0.0	No evidence available	NA	NA	1.0	0.118609458	hOMIM AR	0.33722891	0.194	0.934	0.553121832	0.016263	0.010926	344.1362	-0.325742706509475	0.41709838
ENSG00000124159	MATN4	chr20	0.0	1.02	1.12	2.05	NA	NA	NA	NA	VP	51.68	0.0	0.870082157	Background	0.17988534	NA	0.798	0.710311742	NA	NA	5885.50575	0.0999781922160519	0.262280398
ENSG00000015479	MATR3	chr5	1.0	0.08	2.73	0.01	NA	NA	NA	NA	NA	NA	0.0	-1.427958275	OMIM	0.25946813	NA	0.486	0.342285561	0.328863	0.290741	27.25144	0.0631553728215281	2.095197543
ENSG00000129933	MAU2	NA	NA	NA	NA	NA	NA	NA	NA	NA	CL	33.29	0.0	-1.383126521	Background	0.96838046	0.362	0.09	0.238198855	0.345847	0.312283	16.10564	0.0144236462859039	-0.394802514
ENSG00000088888	MAVS	chr20	0.0	1.3	0.52	-0.13	NA	NA	NA	NA	NA	NA	0.0	1.008139083	Background	0.78691456	NA	0.604	0.545786782	0.003161	0.004489	5516.18319	1.11919325214681	-0.536488427
ENSG00000125952	MAX	chr14	0.83	0.46	1.81	0.56	3.0	Sufficient evidence for dosage pathogenicity	0.0	No evidence available	NA	NA	0.0	-0.06168081	Background	0.98235562	0.377	0.184	0.373446188	0.216857	0.171046	6.72855	0.804196045842184	2.605507746
ENSG00000103495	MAZ	chr16	0.94	0.35	0.59	-8.6	NA	NA	NA	NA	NA	NA	0.0	-0.898972703	Background	0.88667706	0.451	0.118	0.269654537	0.203208	0.15976	18.8914	NA	NA
ENSG00000198125	MB	chr22	0.03	1.28	0.51	-0.63	NA	NA	NA	NA	NA	NA	0.0	-0.171210196	Background	0.09328345	0.254	0.848	0.362548249	0.143715	0.100509	9.27312	-0.296572210676255	-0.28406773
ENSG00000180611	MB21D2	chr3	0.04	0.69	1.19	-0.62	NA	NA	NA	NA	NA	NA	0.0	-0.03841783	Background	0.23550364	NA	0.91	0.425260604	0.033372	0.022607	153.06828	0.295188633899844	1.617250478
ENSG00000141644	MBD1	chr18	1.0	0.27	1.99	-0.51	NA	NA	NA	NA	VP	59.4	0.0	-0.943802505	Background	0.3782913	0.749	0.474	0.409563691	0.094516	0.087511	1288.3223	-0.889525209712896	0.684704526
ENSG00000134046	MBD2	chr18	0.35	0.52	2.11	1.06	NA	NA	NA	NA	NA	NA	0.0	-0.665920019	Background	0.97679326	0.594	0.452	0.503662862	0.253999	0.214317	27.90165	-0.581558481949789	0.762422644
ENSG00000071655	MBD3	chr19	0.98	0.26	1.39	-2.03	NA	NA	NA	NA	NA	NA	0.0	-0.844254392	Background	0.91612167	0.314	0.048	0.31809616	0.193372	0.149902	15.11169	-0.295494950259608	-0.482104531
ENSG00000170948	MBD3L1	chr19	-1.0	0.39	0.11	0.65	NA	NA	NA	NA	NA	NA	0.0	0.321625161	Background	0.14700926	0.09	0.822	0.607337117	0.006642	0.007534	155.97675	NA	-1.255755572
ENSG00000230522	MBD3L2	chr19	-1.0	1.1	-0.36	0.03	NA	NA	NA	NA	NA	NA	0.0	NA	Background	0.09726963	NA	0.904	0.504119796	NA	NA	21.93031	0.180685628608462	-0.200880779
ENSG00000196589	MBD3L2B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000182315	MBD3L3	chr19	0.29	1.89	-0.32	-0.93	NA	NA	NA	NA	NA	NA	0.0	NA	Background	0.12951444	NA	0.78	0.528007741	NA	NA	29.34109	-0.264876781045892	-0.311760104
ENSG00000205718	MBD3L4	chr19	0.29	1.89	-0.02	-0.32	NA	NA	NA	NA	NA	NA	0.0	NA	Background	NA	NA	0.798	0.530607679	NA	NA	NA	-0.264876781045892	-0.141733333
ENSG00000237247	MBD3L5	chr19	0.07	1.93	-0.27	-1.1	NA	NA	NA	NA	NA	NA	0.0	NA	Background	0.0	NA	0.57	0.712696813	NA	NA	40.51674	-0.242175542501553	-0.527451385
ENSG00000129071	MBD4	chr3	0.0	1.24	0.46	-1.17	NA	NA	NA	NA	NA	NA	0.0	0.293195598	Background	0.05003986	0.483	0.936	0.545066945	0.012143	0.008717	804.24964	-0.0709951415670945	-0.421565484
ENSG00000204406	MBD5	chr2	1.0	0.14	0.86	-0.61	3.0	Sufficient evidence for dosage pathogenicity	1.0	Little evidence for dosage pathogenicity	DL	8.24	1.0	-2.473999047	OMIM	0.80593705	0.566	0.068	0.518267259	0.169301	0.149598	165.21581	-0.905737423655072	3.133418949
ENSG00000166987	MBD6	chr12	1.0	0.21	-0.74	0.2	NA	NA	NA	NA	DL	33.61	0.0	0.130559142	Background	0.51284207	0.412	0.514	0.607790748	0.068718	0.063507	217.67142	NA	2.986826576
ENSG00000151332	MBIP	chr14	0.0	0.9	0.14	-0.06	NA	NA	NA	NA	NA	NA	0.0	-0.57920186	Background	0.08005808	0.123	0.972	0.460253565	0.023796	0.017137	41.41017	0.511770499579469	0.41721864
ENSG00000165471	MBL2	chr10	0.0	1.72	0.3	-0.01	NA	NA	NA	NA	VP	89.28	0.0	0.604942049	Background	0.11250483	0.795	0.676	0.727045241	0.00825	0.008072	2524.07787	1.62575454607061	-0.305678155
ENSG00000214309	MBLAC1	chr7	0.21	1.49	1.2	1.02	NA	NA	NA	NA	NA	NA	0.0	0.061126043	Background	0.16111515	NA	0.88	0.422890222	NA	NA	459.46604	-0.582805570173829	-0.540163911
ENSG00000176055	MBLAC2	chr5	0.0	1.29	0.59	-0.03	NA	NA	NA	NA	NA	NA	0.0	-0.13163932	Background	0.18558131	NA	0.89	0.321594099	0.029262	0.019897	16.8055	-1.74572558490391	1.161690698
ENSG00000152601	MBNL1	chr3	0.71	0.42	2.7	0.42	NA	NA	NA	NA	NA	NA	0.0	-0.785701076	Background	0.86323719	0.804	0.272	0.475794202	0.028845	0.021128	17.3524	-2.05254153668554	3.593981833
ENSG00000139793	MBNL2	chr13	0.26	0.56	2.79	-0.84	NA	NA	NA	NA	NA	NA	0.0	-0.495159984	Background	0.62113838	0.124	0.694	0.33563606	0.072542	0.050054	21.49435	-1.47594849528872	3.769977306
ENSG00000076770	MBNL3	chrX	0.69	0.51	1.39	1.96	NA	NA	NA	NA	NA	NA	0.0	0.188001974	Background on X	NA	0.277	0.368	0.301083109	0.068977	0.048419	8.30653	-0.89699446975077	1.855953149
ENSG00000172197	MBOAT1	chr6	0.0	1.07	-0.03	0.73	NA	NA	NA	NA	NA	NA	0.0	0.09962794	Background	0.052936	0.221	0.894	0.689084827	0.008899	0.006896	939.76003	0.739537584010881	0.458992818
ENSG00000143797	MBOAT2	chr2	0.52	0.42	1.7	1.24	NA	NA	NA	NA	NA	NA	0.0	-0.177623411	Background	0.15710233	0.272	0.858	0.536512648	0.0639	0.05605	188.80659	-0.871527266190815	0.031489539
ENSG00000177669	MBOAT4	chr8	0.0	1.15	1.51	2.62	NA	NA	NA	NA	NA	NA	0.0	NA	Background	0.12782886	NA	0.9	0.486616384	NA	NA	215.80004	-0.0435790666507699	0.210212956
ENSG00000125505	MBOAT7	chr19	0.11	0.58	0.44	-1.51	NA	NA	NA	NA	SV	58.86	1.0	0.05435475	IEND	0.07066647	0.285	0.89	0.378803405	0.080056	0.057607	76.85541	0.76532424667931	-0.898426792
ENSG00000197971	MBP	chr18	0.28	0.79	0.6	-0.01	NA	NA	NA	NA	NA	NA	0.0	1.19442005	Background	0.53419515	0.264	0.738	0.576552321	0.051772	0.036651	215.57722	-0.302154041887933	-1.529211064
ENSG00000011258	MBTD1	chr17	1.0	0.08	3.45	0.85	NA	NA	NA	NA	SV	5.67	0.0	-0.299719948	Background	0.73895295	NA	0.194	0.274165548	0.366999	0.329292	10.32812	-1.68571024923175	3.291482329
ENSG00000140943	MBTPS1	chr16	0.0	0.59	-1.45	-2.42	NA	NA	NA	NA	NA	NA	0.0	-1.947832159	Background	0.10610458	0.354	0.922	0.506700995	0.034643	0.033411	219.33799	0.236637936190039	0.475852491
ENSG00000012174	MBTPS2	chrX	1.0	0.17	2.09	0.14	NA	NA	NA	NA	NA	NA	0.0	-0.478202958	Background on X	NA	NA	0.23	0.333688274	0.082706	0.06557	16.72407	-1.17379552556214	1.058225754
ENSG00000258839	MC1R	chr16	0.0	1.97	-2.34	-3.14	NA	NA	NA	NA	VP	78.34	0.0	2.061309358	Background	0.15955492	NA	0.55	0.628558522	NA	NA	1416.53832	0.608794345426582	-1.149362194
ENSG00000185231	MC2R	chr18	0.0	1.85	0.01	-1.04	30.0	Gene associated with autosomal recessive phenotype	NA	NA	NA	NA	1.0	0.272608045	hOMIM AR	0.1359356	NA	0.868	0.504522348	0.147359	0.100521	260.73178	2.76271163643643	-0.315437928
ENSG00000124089	MC3R	chr20	0.0	1.93	-0.14	-0.19	NA	NA	NA	NA	NA	NA	0.0	-0.444180722	Background	0.16195328	NA	0.668	0.522835815	0.016355	0.012931	2468.0282	0.673842459388452	-0.770182682
ENSG00000166603	MC4R	chr18	0.0	1.6	-1.01	-0.85	NA	NA	NA	NA	NA	NA	0.0	-0.270396228	OMIM	0.62421667	0.355	0.786	0.53732458	0.003831	0.005778	194.7764	-0.244992739086375	-0.366953869
ENSG00000176136	MC5R	chr18	0.0	1.84	0.07	-0.1	NA	NA	NA	NA	NA	NA	0.0	-0.381440162	Background	0.14920086	0.227	0.898	0.38682849	0.006663	0.007535	2353.40815	0.941288886524076	-1.103796729
ENSG00000076706	MCAM	chr11	0.0	0.58	0.87	-0.48	NA	NA	NA	NA	VN	61.78	0.0	-0.305685188	Background	0.28576922	0.4	0.97	0.53053313	0.042621	0.037181	396.25709	0.617751483121166	0.062558632
ENSG00000100294	MCAT	chr22	0.0	1.16	0.29	-0.77	NA	NA	NA	NA	NA	NA	0.0	0.202649105	Background	0.23715129	0.354	0.898	0.657582248	0.004119	0.004877	2696.25295	-0.151072311565484	-1.281972323
ENSG00000171444	MCC	chr5	0.0	0.84	-0.88	-2.95	NA	NA	NA	NA	NA	NA	0.0	0.377438281	Background	0.08590369	0.738	0.904	0.313305962	0.019464	0.013611	2866.95837	-0.11697492759449	-0.17927072
ENSG00000078070	MCCC1	chr3	0.0	0.9	0.54	-0.46	30.0	Gene associated with autosomal recessive phenotype	0.0	No evidence available	NA	NA	1.0	0.553340912	hOMIM AR	0.14229394	0.467	0.924	0.691866233	0.016235	0.011166	4416.0126	-0.330513398644864	-1.207955285
ENSG00000131844	MCCC2	chr5	0.0	0.9	0.31	0.03	NA	NA	NA	NA	DL	44.78	1.0	-0.239559189	hOMIM AR	0.05256021	0.089	0.986	0.540688079	0.013218	0.009477	68.762	-0.0564681871812018	-0.417783017
ENSG00000204511	MCCD1	chr6	0.0	1.8	-0.39	0.8	NA	NA	NA	NA	NA	NA	0.0	0.539886112	Background	0.17688288	NA	0.56	0.52576934	0.005539	0.006699	345.4913	1.44191054765603	-0.332561435
ENSG00000124370	MCEE	chr2	0.03	1.34	0.52	0.86	30.0	Gene associated with autosomal recessive phenotype	0.0	No evidence available	NA	NA	1.0	0.418589404	OMIM	0.06854763	0.142	0.818	0.556564012	0.000794	0.004018	1975.19885	0.207022589690391	-0.859765127
ENSG00000183019	MCEMP1	chr19	0.0	1.07	0.28	-1.09	NA	NA	NA	NA	NA	NA	0.0	0.731944755	Background	0.06980437	0.046	0.958	0.660662274	0.01145	0.008536	80.87663	0.0559253870146775	-0.964861585
ENSG00000101977	MCF2	chrX	0.97	0.31	1.1	0.12	NA	NA	NA	NA	NA	NA	0.0	NA	NA	NA	NA	NA	NA	0.088038	0.084602	141.40855	-0.355386883731628	0.282824408
ENSG00000126217	MCF2L	chr13	0.0	0.5	1.85	0.29	NA	NA	NA	NA	VP	68.87	0.0	0.067463338	OMIM	0.25072801	NA	0.948	0.410797282	0.042988	0.043939	557.3223	NA	-0.714277419
ENSG00000053524	MCF2L2	chr3	0.0	0.9	0.79	1.7	NA	NA	NA	NA	NA	NA	0.0	-0.439460634	Background	0.12488546	0.697	0.938	0.492687744	0.009977	0.007288	3783.20077	-1.0411959286849	-0.68671376
ENSG00000180398	MCFD2	chr2	0.1	1.27	-0.58	-0.52	30.0	Gene associated with autosomal recessive phenotype	0.0	No evidence available	NA	NA	0.0	-0.171210196	OMIM	0.09526548	NA	0.814	0.455084985	0.134328	0.082112	17.07467	2.14286605675614	0.38705842
ENSG00000128285	MCHR1	chr22	0.0	1.28	-0.75	-2.36	NA	NA	NA	NA	NA	NA	0.0	-0.280999504	Background	0.17699706	0.186	0.866	0.635530148	0.015026	0.011035	280.64368	-0.0810064927810436	-0.307517555
ENSG00000152034	MCHR2	chr6	0.0	1.2	0.51	-0.32	NA	NA	NA	NA	NA	NA	0.0	-0.61912831	Background	0.16674308	0.21	0.846	0.411422043	0.00576	0.0057	61.26517	0.0398628745891662	-0.37193207
ENSG00000234602	MCIDAS	chr5	0.01	0.86	1.88	1.5	NA	NA	NA	NA	VP	60.28	0.0	NA	Background	0.19479247	NA	0.898	0.350313269	NA	NA	52.64668	NA	0.386866711
ENSG00000143384	MCL1	chr1	0.96	0.29	-0.36	-0.49	NA	NA	NA	NA	NA	NA	0.0	-0.304263404	Background	0.99671142	0.547	0.196	0.391990323	0.203516	0.150949	40.92143	-0.405900256941671	1.077611684
ENSG00000065328	MCM10	chr10	0.0	0.84	-0.17	0.73	NA	NA	NA	NA	NA	NA	0.0	1.175181823	Background	0.06171304	0.383	0.962	0.615114797	0.014399	0.010474	1763.81603	-0.656898230667052	-0.538401806
ENSG00000073111	MCM2	chr3	0.0	0.58	1.68	-1.36	NA	NA	NA	NA	NA	NA	0.0	-0.858165008	Background	0.58851953	0.993	0.914	0.487291093	0.051086	0.046671	416.94158	-1.22109608388571	-1.402912598
ENSG00000112118	MCM3	chr6	0.0	0.75	0.8	-0.07	NA	NA	NA	NA	NA	NA	0.0	-0.499969631	Background	0.17968895	0.965	0.904	NA	0.004846	0.004212	1157.63897	-0.243142965744963	-0.451306959
ENSG00000160294	MCM3AP	chr21	0.0	0.49	0.04	-1.19	NA	NA	NA	NA	NA	NA	0.0	-0.9451585	Background	0.28841215	0.253	0.94	0.498943696	0.034902	0.038068	2976.75211	NA	-0.775347739
ENSG00000104738	MCM4	chr8	0.0	0.55	0.14	-0.92	NA	NA	NA	NA	CL	13.9	0.0	-0.723937953	IEI	0.09235472	0.954	0.994	0.508639265	0.018117	0.012402	105.86637	-0.172056654601559	-0.757106983
ENSG00000100297	MCM5	chr22	0.0	0.56	1.16	-0.74	NA	NA	NA	NA	NA	NA	0.0	0.082965453	Background	0.19782511	0.971	0.924	0.575570114	0.029629	0.024138	341.56112	-0.463742731849407	-0.946944044
ENSG00000076003	MCM6	chr2	0.98	0.31	1.07	0.76	NA	NA	NA	NA	NA	NA	0.0	-0.423947834	Background	0.50655266	0.979	0.804	0.534991232	0.091875	0.084754	110.05376	0.155094686649206	0.02737244
ENSG00000166508	MCM7	chr7	0.0	1.28	-0.72	-3.41	NA	NA	NA	NA	NA	NA	0.0	-0.221200291	Background	0.86272413	0.941	0.572	0.44836123	0.007765	0.005854	1601.37434	NA	0.041688536
ENSG00000125885	MCM8	chr20	0.0	0.95	0.36	0.29	NA	NA	NA	NA	NA	NA	0.0	1.15841843	Background	0.10412553	0.41	0.96	0.619249887	0.007917	0.005837	3710.46351	1.17013795788536	-0.352167003
ENSG00000111877	MCM9	chr6	0.0	0.87	1.45	0.73	NA	NA	NA	NA	NA	NA	0.0	NA	Essential	0.08119495	NA	0.946	0.635176114	0.003561	0.003895	657.30492	0.606342191640848	-0.239179151
ENSG00000197771	MCMBP	chr10	1.0	0.27	1.98	0.71	NA	NA	NA	NA	CL	29.89	0.0	-1.208157377	Background	0.59940934	0.218	0.658	0.305101302	0.079087	0.073084	170.73949	0.0416644785214069	0.659094578
ENSG00000178460	MCMDC2	chr8	0.0	0.9	1.07	0.93	NA	NA	NA	NA	NA	NA	0.0	0.410298775	Background	0.07234652	NA	0.992	0.598964771	0.012156	0.008829	1739.20281	-1.19857169273491	-0.302493394
ENSG00000090674	MCOLN1	chr19	0.0	0.6	1.61	-1.52	NA	NA	NA	NA	NA	NA	1.0	-0.182878631	hOMIM AR	0.37517308	0.333	0.956	0.416360665	0.003641	0.004093	110.33833	NA	0.01045706
ENSG00000153898	MCOLN2	chr1	0.0	1.19	0.53	-0.42	NA	NA	NA	NA	NA	NA	0.0	0.207641058	Background	0.29429154	0.167	0.878	0.607767056	0.004855	0.004764	775.19853	0.803976013371472	0.022594887
ENSG00000055732	MCOLN3	chr1	0.0	0.94	0.62	1.43	NA	NA	NA	NA	NA	NA	0.0	-0.123971969	Background	0.09958151	0.194	0.972	0.376869053	0.014607	0.010259	55.13455	0.339538598556164	-0.231812356
ENSG00000147316	MCPH1	chr8	0.0	1.44	-4.76	-5.87	30.0	Gene associated with autosomal recessive phenotype	NA	NA	VP	94.1	1.0	3.009445822	OMIM	0.18616336	0.152	0.832	0.63986234	0.003362	0.003976	4877.16069	0.752003424979431	-0.517044942
ENSG00000225663	MCRIP1	chr17	0.04	1.15	0.53	0.76	NA	NA	NA	NA	NA	NA	0.0	NA	Background	0.1093381	NA	0.942	0.42512555	NA	NA	7.50567	1.02836956300467	-0.545390852
ENSG00000172366	MCRIP2	chr16	0.37	0.99	0.62	0.16	NA	NA	NA	NA	NA	NA	0.0	0.304871623	Background	0.12750954	NA	0.784	0.379748715	NA	NA	8.6531	NA	NA
ENSG00000187778	MCRS1	chr12	0.17	0.47	2.2	-0.46	NA	NA	NA	NA	DL	13.25	0.0	-0.65789424	Background	0.24317343	0.627	0.63	0.368998709	0.029455	0.022341	19.99946	-0.201386778503545	2.133650806
ENSG00000175471	MCTP1	chr5	0.0	0.49	1.23	-1.04	NA	NA	NA	NA	VN	3.36	0.0	-1.229015883	Background	0.14249817	0.647	0.96	0.374004495	0.030773	0.026936	969.67998	-0.289821442395464	1.897464519
ENSG00000140563	MCTP2	chr15	0.0	1.64	-1.42	-0.5	NA	NA	NA	NA	NA	NA	0.0	0.798363146	Background	0.08243807	0.198	0.858	0.719703564	NA	NA	1492.80371	0.993637062544837	-0.709193696
ENSG00000232119	MCTS1	chrX	0.87	0.44	2.05	0.86	NA	NA	NA	NA	NA	NA	0.0	0.149409854	Background on X	NA	0.654	0.466	0.441416793	0.165084	0.115191	17.94998	-0.667284001215619	2.302442241
ENSG00000101898	MCTS2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000156026	MCU	chr10	0.83	0.41	1.83	-0.7	NA	NA	NA	NA	DL	14.51	0.0	-0.151424677	Background	0.78369257	0.585	0.202	0.289970134	0.280592	0.242503	48.28843	-1.13621629428714	2.309935269
ENSG00000005059	MCUB	chr4	0.0	1.35	0.19	0.3	NA	NA	NA	NA	VP	77.87	0.0	0.366897644	Background	0.08263949	0.186	0.84	0.517428974	0.014929	0.010674	2458.3126	0.0514951582226147	-0.367874754
ENSG00000050393	MCUR1	chr6	0.0	1.23	-0.24	0.3	NA	NA	NA	NA	NA	NA	0.0	-0.063195542	Background	0.0794833	0.244	0.938	0.375720277	0.020988	0.013852	1067.1477	1.28611381084569	-0.670598351
ENSG00000137337	MDC1	chr6	0.0	0.54	1.79	2.55	NA	NA	NA	NA	NA	NA	0.0	NA	NA	NA	NA	NA	NA	0.116562	0.110502	3278.70938	1.23198285309164	0.247455026
ENSG00000112559	MDFI	chr6	0.33	0.73	0.12	-1.02	NA	NA	NA	NA	NA	NA	0.0	-0.063195542	Background	0.1051355	0.508	0.85	0.518513945	0.006937	0.007103	120.89326	NA	0.305872067
