node1_ID	node1_transcript	node1_prot_ID	node1_name	node1_chr	node1_start	node1_end	paralog_ID	paralog_prot_ID	paralog_name	paralog_chr	paralog_start	paralog_end	identity_target_to_query	identity_query_to_target
tD(GUC)L2	tD(GUC)L2_tRNA	NaN	NaN	XII	793918	793989	tD(GUC)B	tD(GUC)B_tRNA	NaN	II	405960.0	406031.0	100.0	100.0
tD(GUC)L2	tD(GUC)L2_tRNA	NaN	NaN	XII	793918	793989	tD(GUC)G1	tD(GUC)G1_tRNA	NaN	VII	531610.0	531681.0	100.0	100.0
tD(GUC)L2	tD(GUC)L2_tRNA	NaN	NaN	XII	793918	793989	tD(GUC)J2	tD(GUC)J2_tRNA	NaN	X	355456.0	355527.0	100.0	100.0
tD(GUC)L2	tD(GUC)L2_tRNA	NaN	NaN	XII	793918	793989	tD(GUC)J3	tD(GUC)J3_tRNA	NaN	X	374424.0	374495.0	100.0	100.0
YFL021W	YFL021W_mRNA	YFL021W	GAT1	VI	95966	97498	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YLR129W	YLR129W_mRNA	YLR129W	DIP2	XII	399657	402488	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YIL040W	YIL040W_mRNA	YIL040W	APQ12	IX	277723	278139	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YMR294W-A	YMR294W-A_mRNA	YMR294W-A	NaN	XIII	858209	858568	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Q0143	Q0143_mRNA	Q0143	NaN	Mito	51277	51429	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YNR043W	YNR043W_mRNA	YNR043W	MVD1	XIV	701895	703085	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YJR006W	YJR006W_mRNA	YJR006W	POL31	X	449202	450665	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YAL039C	YAL039C_mRNA	YAL039C	CYC3	I	68716	69525	YKL087C	YKL087C	CYT2	XI	277189.0	277863.0	25.6506	30.8036
YDR504C	YDR504C_mRNA	YDR504C	SPG3	IV	1456311	1456694	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YFL033C	YFL033C_mRNA	YFL033C	RIM15	VI	69115	74427	YGR092W	YGR092W	DBF2	VII	668189.0	669907.0	7.62712	23.6014
YFL033C	YFL033C_mRNA	YFL033C	RIM15	VI	69115	74427	YPR111W	YPR111W	DBF20	XVI	747306.0	749000.0	7.51412	23.5816
YIR008C	YIR008C_mRNA	YIR008C	PRI1	IX	373077	374306	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YHR006W	YHR006W_mRNA	YHR006W	STP2	VIII	117814	119439	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YMR008C	YMR008C_mRNA	YMR008C	PLB1	XIII	280590	282584	YMR006C	YMR006C	PLB2	XIII	277561.0	279681.0	65.512	61.6147
YMR008C	YMR008C_mRNA	YMR008C	PLB1	XIII	280590	282584	YOL011W	YOL011W	PLB3	XV	305349.0	307409.0	61.747	59.7668
YMR008C	YMR008C_mRNA	YMR008C	PLB1	XIII	280590	282584	YNL012W	YNL012W	SPO1	XIV	609686.0	611665.0	20.6325	21.7116
YBR058C	YBR058C_mRNA	YBR058C	UBP14	II	353672	356017	YMR223W	YMR223W	UBP8	XIII	716715.0	718130.0	8.4507	14.0127
YBR058C	YBR058C_mRNA	YBR058C	UBP14	II	353672	356017	YFR010W	YFR010W	UBP6	VI	165067.0	166566.0	7.42638	11.6232
YBR058C	YBR058C_mRNA	YBR058C	UBP14	II	353672	356017	YIL156W	YIL156W	UBP7	IX	48091.0	51306.0	10.6274	7.74977
YBR058C	YBR058C_mRNA	YBR058C	UBP14	II	353672	356017	YFR005C	YFR005C	SAD1	VI	154527.0	155873.0	7.29834	12.7232
YBR058C	YBR058C_mRNA	YBR058C	UBP14	II	353672	356017	YOR124C	YOR124C	UBP2	XV	554824.0	558642.0	4.86556	2.98742
YBR058C	YBR058C_mRNA	YBR058C	UBP14	II	353672	356017	YER098W	YER098W	UBP9	V	355466.0	357730.0	9.9872	10.3448
YBR058C	YBR058C_mRNA	YBR058C	UBP14	II	353672	356017	YBL067C	YBL067C	UBP13	II	93639.0	95882.0	9.9872	10.4418
YBR058C	YBR058C_mRNA	YBR058C	UBP14	II	353672	356017	YDL122W	YDL122W	UBP1	IV	242552.0	244981.0	8.4507	8.15822
YBR058C	YBR058C_mRNA	YBR058C	UBP14	II	353672	356017	YER151C	YER151C	UBP3	V	469686.0	472424.0	10.8835	9.32018
YBR058C	YBR058C_mRNA	YBR058C	UBP14	II	353672	356017	YKR098C	YKR098C	UBP11	XI	633026.0	635179.0	7.42638	8.08926
YBR058C	YBR058C_mRNA	YBR058C	UBP14	II	353672	356017	YDR069C	YDR069C	DOA4	IV	584939.0	587719.0	9.9872	8.42333
YBR058C	YBR058C_mRNA	YBR058C	UBP14	II	353672	356017	YER144C	YER144C	UBP5	V	457806.0	460223.0	10.6274	10.3106
YDR386W	YDR386W_mRNA	YDR386W	MUS81	IV	1246084	1247982	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YPL019C	YPL019C_mRNA	YPL019C	VTC3	XVI	514511	517018	YFL004W	YFL004W	VTC2	VI	131810.0	134296.0	57.3653	57.8502
YPL019C	YPL019C_mRNA	YPL019C	VTC3	XVI	514511	517018	YIL047C	YIL047C	SYG1	IX	265115.0	267823.0	11.1377	10.3104
YPL019C	YPL019C_mRNA	YPL019C	VTC3	XVI	514511	517018	YER072W	YER072W	VTC1	V	302806.0	303195.0	5.02994	32.5581
YPL019C	YPL019C_mRNA	YPL019C	VTC3	XVI	514511	517018	YJL012C	YJL012C	VTC4	X	411234.0	413399.0	27.5449	31.9001
YHR108W	YHR108W_mRNA	YHR108W	GGA2	VIII	328303	330060	YDR358W	YDR358W	GGA1	IV	1190059.0	1191732.0	49.7436	52.2442
YHR108W	YHR108W_mRNA	YHR108W	GGA2	VIII	328303	330060	YHL002W	YHL002W	HSE1	VIII	102612.0	103970.0	9.74359	12.6106
YHR108W	YHR108W_mRNA	YHR108W	GGA2	VIII	328303	330060	YNR006W	YNR006W	VPS27	XIV	636986.0	638854.0	14.7009	13.8264
YKL182W	YKL182W_mRNA	YKL182W	FAS1	XI	100671	106826	YPL231W	YPL231W	FAS2	XVI	108652.0	114315.0	17.1624	18.6539
YBL068W-A	YBL068W-A_mRNA	YBL068W-A	NaN	II	91794	92030	YBL069W	YBL069W	AST1	II	90741.0	92030.0	100.0	18.1818
YBL068W-A	YBL068W-A_mRNA	YBL068W-A	NaN	II	91794	92030	YER101C	YER101C	AST2	V	360502.0	361794.0	69.2308	12.5581
YBL068W-A	YBL068W-A_mRNA	YBL068W-A	NaN	II	91794	92030	YBR046C	YBR046C	ZTA1	II	330507.0	331511.0	15.3846	3.59281
YBL068W-A	YBL068W-A_mRNA	YBL068W-A	NaN	II	91794	92030	YOL086C	YOL086C	ADH1	XV	159548.0	160594.0	12.8205	2.87356
YBL068W-A	YBL068W-A_mRNA	YBL068W-A	NaN	II	91794	92030	YMR303C	YMR303C	ADH2	XIII	873291.0	874337.0	12.8205	2.87356
YBL068W-A	YBL068W-A_mRNA	YBL068W-A	NaN	II	91794	92030	YBR145W	YBR145W	ADH5	II	533762.0	534817.0	10.2564	2.2792
YBL068W-A	YBL068W-A_mRNA	YBL068W-A	NaN	II	91794	92030	YMR083W	YMR083W	ADH3	XIII	434788.0	435915.0	7.69231	1.6
YBL068W-A	YBL068W-A_mRNA	YBL068W-A	NaN	II	91794	92030	YMR152W	YMR152W	YIM1	XIII	563096.0	564193.0	19.2308	4.10959
YBL068W-A	YBL068W-A_mRNA	YBL068W-A	NaN	II	91794	92030	YDL168W	YDL168W	SFA1	IV	159604.0	160764.0	7.69231	1.5544
YBL068W-A	YBL068W-A_mRNA	YBL068W-A	NaN	II	91794	92030	YBR026C	YBR026C	ETR1	II	292877.0	294019.0	10.2564	2.10526
YBL068W-A	YBL068W-A_mRNA	YBL068W-A	NaN	II	91794	92030	YJR159W	YJR159W	SOR1	X	736044.0	737117.0	7.69231	1.68067
YBL068W-A	YBL068W-A_mRNA	YBL068W-A	NaN	II	91794	92030	YDL246C	YDL246C	SOR2	IV	8683.0	9756.0	7.69231	1.68067
YBL068W-A	YBL068W-A_mRNA	YBL068W-A	NaN	II	91794	92030	YLR070C	YLR070C	XYL2	XII	274141.0	275211.0	11.5385	2.52809
YBL068W-A	YBL068W-A_mRNA	YBL068W-A	NaN	II	91794	92030	YMR318C	YMR318C	ADH6	XIII	911061.0	912143.0	12.8205	2.77778
YBL068W-A	YBL068W-A_mRNA	YBL068W-A	NaN	II	91794	92030	YCR105W	YCR105W	ADH7	III	309070.0	310155.0	17.9487	3.87812
YBL068W-A	YBL068W-A_mRNA	YBL068W-A	NaN	II	91794	92030	YAL061W	YAL061W	BDH2	I	33448.0	34701.0	6.41026	1.19904
YBL068W-A	YBL068W-A_mRNA	YBL068W-A	NaN	II	91794	92030	YAL060W	YAL060W	BDH1	I	35155.0	36303.0	6.41026	1.3089
YBL068W-A	YBL068W-A_mRNA	YBL068W-A	NaN	II	91794	92030	YCR102C	YCR102C	NaN	III	304361.0	305467.0	11.5385	2.44565
YBL068W-A	YBL068W-A_mRNA	YBL068W-A	NaN	II	91794	92030	YLR460C	YLR460C	NaN	XII	1059757.0	1060887.0	12.8205	2.65957
YBL068W-A	YBL068W-A_mRNA	YBL068W-A	NaN	II	91794	92030	YNL134C	YNL134C	NaN	XIV	372451.0	373581.0	14.1026	2.92553
YHR070C-A	YHR070C-A_mRNA	YHR070C-A	NaN	VIII	236102	236512	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YHR001W-A	YHR001W-A_mRNA	YHR001W-A	QCR10	VIII	107826	108122	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YLL014W	YLL014W_mRNA	YLL014W	EMC6	XII	121322	121648	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YKR035W-A	YKR035W-A_mRNA	YKR035W-A	DID2	XI	507939	508553	YKL041W	YKL041W	VPS24	XI	360143.0	360817.0	15.6863	14.2857
YKR035W-A	YKR035W-A_mRNA	YKR035W-A	DID2	XI	507939	508553	YKL002W	YKL002W	DID4	XI	437778.0	438544.0	18.1373	15.9483
YIL079C	YIL079C_mRNA	YIL079C	AIR1	IX	210923	212005	YNL255C	YNL255C	GIS2	XIV	167329.0	167790.0	8.61111	20.2614
YPL142C	YPL142C_mRNA	YPL142C	NaN	XVI	282686	283003	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YDR208W	YDR208W_mRNA	YDR208W	MSS4	IV	868224	870563	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YIL143C	YIL143C_mRNA	YIL143C	SSL2	IX	80510	83041	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YDR324C	YDR324C_mRNA	YDR324C	UTP4	IV	1114433	1116763	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YDL170W	YDL170W_mRNA	YDL170W	UGA3	IV	156318	157904	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YDR317W	YDR317W_mRNA	YDR317W	HIM1	IV	1102184	1103428	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YOL155C	YOL155C_mRNA	YOL155C	HPF1	XV	28703	31606	YIL169C	YIL169C	NaN	IX	23119.0	26106.0	69.0796	67.1357
YOL155C	YOL155C_mRNA	YOL155C	HPF1	XV	28703	31606	YHR214W	YHR214W	NaN	VIII	541651.0	542262.0	15.7187	74.8768
YOL155C	YOL155C_mRNA	YOL155C	HPF1	XV	28703	31606	YAR066W	YAR066W	NaN	I	221049.0	221660.0	15.7187	74.8768
YDR436W	YDR436W_mRNA	YDR436W	PPZ2	IV	1334821	1336953	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YLR163C	YLR163C_mRNA	YLR163C	MAS1	XII	491866	493254	YDR430C	YDR430C	CYM1	IV	1325501.0	1328470.0	11.2554	5.25784
YLR163C	YLR163C_mRNA	YLR163C	MAS1	XII	491866	493254	YPR191W	YPR191W	QCR2	XVI	919381.0	920487.0	17.9654	22.5543
YLR163C	YLR163C_mRNA	YLR163C	MAS1	XII	491866	493254	YHR024C	YHR024C	MAS2	VIII	157744.0	159192.0	23.8095	22.8216
YLR163C	YLR163C_mRNA	YLR163C	MAS1	XII	491866	493254	YPR122W	YPR122W	AXL1	XVI	782045.0	785671.0	14.2857	5.46358
YLR163C	YLR163C_mRNA	YLR163C	MAS1	XII	491866	493254	YLR389C	YLR389C	STE23	XII	899577.0	902660.0	16.6667	7.49757
YBR253W	YBR253W_mRNA	YBR253W	SRB6	II	723270	723635	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YPL180W	YPL180W_mRNA	YPL180W	TCO89	XVI	205248	207647	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YHR189W	YHR189W_mRNA	YHR189W	PTH1	VIII	484028	484600	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
snR17a	snR17a_snoRNA	NaN	NaN	XV	780107	780596	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YNL065W	YNL065W_mRNA	YNL065W	AQR1	XIV	503724	505484	YHL040C	YHL040C	ARN1	VIII	19088.0	20971.0	10.0683	9.40989
YNL065W	YNL065W_mRNA	YNL065W	AQR1	XIV	503724	505484	YHL047C	YHL047C	ARN2	VIII	8351.0	10213.0	9.72696	9.19355
YNL065W	YNL065W_mRNA	YNL065W	AQR1	XIV	503724	505484	YCL073C	YCL073C	GEX1	III	6479.0	8326.0	8.70307	8.29268
YNL065W	YNL065W_mRNA	YNL065W	AQR1	XIV	503724	505484	YKR106W	YKR106W	GEX2	XI	661442.0	663289.0	8.70307	8.29268
YNL065W	YNL065W_mRNA	YNL065W	AQR1	XIV	503724	505484	YEL065W	YEL065W	SIT1	V	27657.0	29543.0	9.21502	8.59873
YNL065W	YNL065W_mRNA	YNL065W	AQR1	XIV	503724	505484	YKR105C	YKR105C	VBA5	XI	658716.0	660464.0	7.84983	7.90378
YNL065W	YNL065W_mRNA	YNL065W	AQR1	XIV	503724	505484	YCL069W	YCL069W	VBA3	III	9706.0	11082.0	5.11945	6.55022
YNL065W	YNL065W_mRNA	YNL065W	AQR1	XIV	503724	505484	YGR224W	YGR224W	AZR1	VII	942806.0	944647.0	8.19113	7.83034
YNL065W	YNL065W_mRNA	YNL065W	AQR1	XIV	503724	505484	YPR198W	YPR198W	SGE1	XVI	934034.0	935665.0	7.33788	7.91897
YNL065W	YNL065W_mRNA	YNL065W	AQR1	XIV	503724	505484	YML116W	YML116W	ATR1	XIII	38196.0	39824.0	11.7747	12.7306
YNL065W	YNL065W_mRNA	YNL065W	AQR1	XIV	503724	505484	YMR279C	YMR279C	NaN	XIII	824729.0	826351.0	11.4334	12.4074
YNL065W	YNL065W_mRNA	YNL065W	AQR1	XIV	503724	505484	YIL120W	YIL120W	QDR1	IX	134417.0	136108.0	35.6655	37.1226
YNL065W	YNL065W_mRNA	YNL065W	AQR1	XIV	503724	505484	YIL121W	YIL121W	QDR2	IX	132244.0	133872.0	38.3959	41.5129
YNL178W	YNL178W_mRNA	YNL178W	RPS3	XIV	302680	303402	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YGL073W	YGL073W_mRNA	YGL073W	HSF1	VII	368753	371254	YJR147W	YJR147W	HMS2	X	704196.0	705272.0	7.20288	16.7598
YER006W	YER006W_mRNA	YER006W	NUG1	V	162723	164285	YMR097C	YMR097C	MTG1	XIII	459424.0	460527.0	10.5769	14.9864
YER006W	YER006W_mRNA	YER006W	NUG1	V	162723	164285	YGL099W	YGL099W	LSG1	VII	314631.0	316553.0	16.3462	13.2812
YER006W	YER006W_mRNA	YER006W	NUG1	V	162723	164285	YNR053C	YNR053C	NOG2	XIV	721120.0	723112.0	20.0	21.3992
YLL020C	YLL020C_mRNA	YLL020C	NaN	XII	105556	105861	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YIL127C	YIL127C_mRNA	YIL127C	RRT14	IX	117024	117644	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
snR57	snR57_snoRNA	NaN	NaN	XII	794937	795024	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YKL111C	YKL111C_mRNA	YKL111C	NaN	XI	228464	228799	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YML063W	YML063W_mRNA	YML063W	RPS1B	XIII	146482	147249	YLR441C	YLR441C	RPS1A	XII	1018141.0	1018908.0	96.8627	96.8627
Q0285	Q0285_ncRNA	NaN	RPM1	Mito	85295	85777	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YKL187C	YKL187C_mRNA	YKL187C	FAT3	XI	89284	91536	YLR413W	YLR413W	INA1	XII	951156.0	953183.0	43.4667	48.2963
YMR168C	YMR168C_mRNA	YMR168C	CEP3	XIII	597332	599158	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
snR62	snR62_snoRNA	NaN	NaN	XV	409765	409864	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YIR037W	YIR037W_mRNA	YIR037W	HYR1	IX	423128	423619	YBR244W	YBR244W	GPX2	II	707528.0	708016.0	73.6196	74.0741
YIR037W	YIR037W_mRNA	YIR037W	HYR1	IX	423128	423619	YKL026C	YKL026C	GPX1	XI	389380.0	389883.0	59.5092	58.0838
tM(CAU)Q2	tM(CAU)Q2_tRNA	NaN	NaN	Mito	85035	85112	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YPR061C	YPR061C_mRNA	YPR061C	JID1	XVI	675977	676882	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YLR119W	YLR119W_mRNA	YLR119W	SRN2	XII	385534	386175	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YBL018C	YBL018C_mRNA	YBL018C	POP8	II	185998	186474	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YDL111C	YDL111C_mRNA	YDL111C	RRP42	IV	263313	264110	YCR035C	YCR035C	RRP43	III	191834.0	193018.0	15.4717	10.4061
YDL111C	YDL111C_mRNA	YDL111C	RRP42	IV	263313	264110	YDR280W	YDR280W	RRP45	IV	1020747.0	1021664.0	13.9623	12.1311
YKL006W	YKL006W_mRNA	YKL006W	RPL14A	XI	431906	432720	YHL001W	YHL001W	RPL14B	VIII	104277.0	105091.0	99.2754	99.2754
YHR090C	YHR090C_mRNA	YHR090C	YNG2	VIII	283777	284625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YBR038W	YBR038W_mRNA	YBR038W	CHS2	II	311898	314789	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
tT(UGU)Q1	tT(UGU)Q1_tRNA	NaN	NaN	Mito	63862	63937	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YEL033W	YEL033W_mRNA	YEL033W	MTC7	V	86179	86598	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YHL015W	YHL015W_mRNA	YHL015W	RPS20	VIII	75412	75777	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
tR(UCU)J2	tR(UCU)J2_tRNA	NaN	NaN	X	374506	374577	tR(UCU)B	tR(UCU)B_tRNA	NaN	II	405878.0	405949.0	100.0	100.0
tR(UCU)J2	tR(UCU)J2_tRNA	NaN	NaN	X	374506	374577	tR(UCU)D	tR(UCU)D_tRNA	NaN	IV	568882.0	568953.0	100.0	100.0
tR(UCU)J2	tR(UCU)J2_tRNA	NaN	NaN	X	374506	374577	tR(UCU)J1	tR(UCU)J1_tRNA	NaN	X	355374.0	355445.0	100.0	100.0
tR(UCU)J2	tR(UCU)J2_tRNA	NaN	NaN	X	374506	374577	tR(UCU)E	tR(UCU)E_tRNA	NaN	V	138666.0	138737.0	100.0	100.0
tR(UCU)J2	tR(UCU)J2_tRNA	NaN	NaN	X	374506	374577	tR(UCU)M2	tR(UCU)M2_tRNA	NaN	XIII	131825.0	131896.0	100.0	100.0
tR(UCU)J2	tR(UCU)J2_tRNA	NaN	NaN	X	374506	374577	tR(UCU)G1	tR(UCU)G1_tRNA	NaN	VII	405470.0	405541.0	100.0	100.0
tR(UCU)J2	tR(UCU)J2_tRNA	NaN	NaN	X	374506	374577	tR(UCU)G2	tR(UCU)G2_tRNA	NaN	VII	828723.0	828794.0	100.0	100.0
tR(UCU)J2	tR(UCU)J2_tRNA	NaN	NaN	X	374506	374577	tR(UCU)K	tR(UCU)K_tRNA	NaN	XI	162487.0	162558.0	100.0	100.0
tR(UCU)J2	tR(UCU)J2_tRNA	NaN	NaN	X	374506	374577	tR(UCU)M1	tR(UCU)M1_tRNA	NaN	XIII	747892.0	747963.0	100.0	100.0
tR(UCU)J2	tR(UCU)J2_tRNA	NaN	NaN	X	374506	374577	tR(UCU)G3	tR(UCU)G3_tRNA	NaN	VII	736340.0	736411.0	100.0	100.0
YDL227C	YDL227C_mRNA	YDL227C	HO	IV	46271	48031	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YOL027C	YOL027C_mRNA	YOL027C	MDM38	XV	272003	273724	YPR125W	YPR125W	YLH47	XVI	787961.0	789325.0	32.8098	41.4097
Q0105	Q0105_mRNA	Q0105	COB	Mito	36540	43647	Q0120	Q0120	BI4	Mito	36540.0	42251.0	73.2467	44.2006
Q0105	Q0105_mRNA	Q0105	COB	Mito	36540	43647	Q0115	Q0115	BI3	Mito	36540.0	40265.0	53.2468	39.6518
Q0105	Q0105_mRNA	Q0105	COB	Mito	36540	43647	Q0110	Q0110	BI2	Mito	36540.0	38579.0	46.7532	42.5532
YHR015W	YHR015W_mRNA	YHR015W	MIP6	VIII	134554	136533	YFR023W	YFR023W	PES4	VI	199874.0	201709.0	37.3293	40.2619
YHR015W	YHR015W_mRNA	YHR015W	MIP6	VIII	134554	136533	YPL043W	YPL043W	NOP4	XVI	469939.0	471996.0	4.09712	3.94161
YHR015W	YHR015W_mRNA	YHR015W	MIP6	VIII	134554	136533	YPR112C	YPR112C	MRD1	XVI	749256.0	751919.0	16.085	11.9504
YHR015W	YHR015W_mRNA	YHR015W	MIP6	VIII	134554	136533	YGR159C	YGR159C	NSR1	VII	806412.0	807656.0	5.46282	8.69565
YHR015W	YHR015W_mRNA	YHR015W	MIP6	VIII	134554	136533	YOL123W	YOL123W	HRP1	XV	87844.0	89448.0	7.89074	9.73783
YMR148W	YMR148W_mRNA	YMR148W	OSW5	XIII	560366	560812	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
tW(CCA)M	tW(CCA)M_tRNA	NaN	NaN	XIII	379303	379408	tW(CCA)K	tW(CCA)K_tRNA	NaN	XI	302918.0	303023.0	100.0	100.0
tW(CCA)M	tW(CCA)M_tRNA	NaN	NaN	XIII	379303	379408	tW(CCA)P	tW(CCA)P_tRNA	NaN	XVI	56169.0	56274.0	100.0	100.0
tW(CCA)M	tW(CCA)M_tRNA	NaN	NaN	XIII	379303	379408	tW(CCA)G1	tW(CCA)G1_tRNA	NaN	VII	287350.0	287455.0	100.0	100.0
tW(CCA)M	tW(CCA)M_tRNA	NaN	NaN	XIII	379303	379408	tW(CCA)J	tW(CCA)J_tRNA	NaN	X	415931.0	416036.0	100.0	100.0
tW(CCA)M	tW(CCA)M_tRNA	NaN	NaN	XIII	379303	379408	tW(CCA)G2	tW(CCA)G2_tRNA	NaN	VII	878710.0	878815.0	100.0	100.0
YJL077C	YJL077C_mRNA	YJL077C	ICS3	X	294666	295061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YPR178W	YPR178W_mRNA	YPR178W	PRP4	XVI	892332	893729	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
YLL061W	YLL061W_mRNA	YLL061W	MMP1	XII	17956	19707	YPL274W	YPL274W	SAM3	XVI	22938.0	24701.0	70.669	70.1874
YLL061W	YLL061W_mRNA	YLL061W	MMP1	XII	17956	19707	YEL063C	YEL063C	CAN1	V	31694.0	33466.0	29.8456	29.4915
YLL061W	YLL061W_mRNA	YLL061W	MMP1	XII	17956	19707	YNL270C	YNL270C	ALP1	XIV	135940.0	137661.0	28.988	29.4939
YLL061W	YLL061W_mRNA	YLL061W	MMP1	XII	17956	19707	YCL025C	YCL025C	AGP1	III	76018.0	77919.0	38.9365	35.861
YLL061W	YLL061W_mRNA	YLL061W	MMP1	XII	17956	19707	YDR508C	YDR508C	GNP1	IV	1466453.0	1468444.0	35.6775	31.3725
YLL061W	YLL061W_mRNA	YLL061W	MMP1	XII	17956	19707	YDR046C	YDR046C	BAP3	IV	548762.0	550576.0	35.6775	34.4371
YLL061W	YLL061W_mRNA	YLL061W	MMP1	XII	17956	19707	YBR068C	YBR068C	BAP2	II	373861.0	375690.0	36.5352	34.9754
YHR132W-A	YHR132W-A_mRNA	YHR132W-A	IGO2	VIII	370054	370449	YNL157W	YNL157W	IGO1	XIV	340352.0	340858.0	56.4885	44.0476
YPL282C	YPL282C_mRNA	YPL282C	PAU22	XVI	7933	8427	YOR394W	YOR394W	PAU21	XV	1082718.0	1083212.0	100.0	100.0
YPL282C	YPL282C_mRNA	YPL282C	PAU22	XVI	7933	8427	YMR325W	YMR325W	PAU19	XIII	922641.0	923015.0	75.6098	100.0
YPL282C	YPL282C_mRNA	YPL282C	PAU22	XVI	7933	8427	YCR104W	YCR104W	PAU3	III	307801.0	308175.0	75.0	99.1936
YPL282C	YPL282C_mRNA	YPL282C	PAU22	XVI	7933	8427	YIR041W	YIR041W	PAU15	IX	433929.0	434303.0	75.0	99.1936
YPL282C	YPL282C_mRNA	YPL282C	PAU22	XVI	7933	8427	YKL224C	YKL224C	PAU16	XI	1810.0	2181.0	72.561	96.748
YPL282C	YPL282C_mRNA	YPL282C	PAU22	XVI	7933	8427	YJR151C	YJR151C	DAN4	X	712255.0	715740.0	55.4878	7.83807
YPL282C	YPL282C_mRNA	YPL282C	PAU22	XVI	7933	8427	YJR150C	YJR150C	DAN1	X	708811.0	709707.0	50.6098	27.8523
YPL282C	YPL282C_mRNA	YPL282C	PAU22	XVI	7933	8427	YLL025W	YLL025W	PAU17	XII	94747.0	95121.0	71.9512	95.1613
YPL282C	YPL282C_mRNA	YPL282C	PAU22	XVI	7933	8427	YLR037C	YLR037C	PAU23	XII	222685.0	223059.0	71.9512	95.1613
YPL282C	YPL282C_mRNA	YPL282C	PAU22	XVI	7933	8427	YBR301W	YBR301W	PAU24	II	809057.0	809419.0	64.0244	87.5
YPL282C	YPL282C_mRNA	YPL282C	PAU22	XVI	7933	8427	YHL046C	YHL046C	PAU13	VIII	11923.0	12285.0	64.0244	87.5
YPL282C	YPL282C_mRNA	YPL282C	PAU22	XVI	7933	8427	YGR294W	YGR294W	PAU12	VII	1080306.0	1080668.0	64.6341	88.3333
YPL282C	YPL282C_mRNA	YPL282C	PAU22	XVI	7933	8427	YIL176C	YIL176C	PAU14	IX	8793.0	9155.0	64.0244	87.5
YPL282C	YPL282C_mRNA	YPL282C	PAU22	XVI	7933	8427	YJL223C	YJL223C	PAU1	X	8776.0	9138.0	64.0244	87.5
YPL282C	YPL282C_mRNA	YPL282C	PAU22	XVI	7933	8427	YAL068C	YAL068C	PAU8	I	1807.0	2169.0	64.0244	87.5
YPL282C	YPL282C_mRNA	YPL282C	PAU22	XVI	7933	8427	YBL108C-A	YBL108C-A	PAU9	II	7605.0	7733.0	20.122	78.5714
YPL282C	YPL282C_mRNA	YPL282C	PAU22	XVI	7933	8427	YLR461W	YLR461W	PAU4	XII	1062919.0	1063281.0	62.8049	85.8333
